sample_id,text,label,model,generation_round
qwen3-8b-3-083878d791,"Ngày hôm qua, tôi ngồi trong phòng học, ánh đèn dịu dàng chiếu lên trang giấy trắng tinh khôi, nhưng lòng tôi lại nặng trĩu bởi những suy nghĩ dồn dập. Tôi không biết tại sao mình lại cảm thấy sợ hãi như vậy, chỉ là một kỳ thi sắp tới, một cuộc thi nhỏ trong cuộc đời học sinh. Nhưng trái tim tôi đập thình thịch, như thể nó đang cố gắng báo hiệu rằng tôi đang ở trên bờ vực của một quyết định không thể quay lại. Tôi lo lắng không chỉ vì kiến thức còn thiếu, mà còn vì sự thật rằng mình có thể không đủ can đảm để đối mặt với kết quả. Trong khoảnh khắc ấy, tôi cảm thấy nỗi sợ không phải đến từ thất bại, mà đến từ sự mất kiểm soát của chính mình.",3,Qwen3-8B,1
llama-3-8b-instruct-0-21ceb95f48,"Hôm nay, sau khi ăn tối với đám bạn thân, tôi vẫn còn cảm giác vui vẻ phơi phới. Được chia sẻ những chuyện hay hay, cười thả ga với những người thân quen, tôi cảm thấy nhẹ người, như thể tôi được hạ cánh từ đỉnh núi.",0,Llama-3-8B-Instruct,1
llama-3-8b-instruct-1-0cc1ecd0e5,"Tôi ngồi ở phòng thí nghiệm cả buổi chiều, không làm gì cả. Cảm giác trong tôi chán nản, không muốn làm những công việc lại. Lúc sáng, tôi đã nghĩ lại những việc cần làm, nhưng giờ thì không còn gan găng làm nữa. Tóm lại, hôm nay là một ngày cực kỳ buồn.",1,Llama-3-8B-Instruct,1
qwen3-8b-0-d1b6867f3c,"Hôm nay, tôi có khoảng thời gian yên tĩnh để ngồi lại với chính mình, không ai打扰, không cần phải nói gì. Tôi ngồi trước bàn sách, mở một cuốn sách cũ mà tôi từng đọc lướt qua nhiều lần, đọc lại từng trang như để tìm kiếm một điều gì đó đã bị lãng quên. Không hẳn là buồn, mà cũng không hẳn là vui. Cảm giác như đang sống trong một khoảnh khắc thật sự riêng tư, nơi tôi có thể hít thở, nghe tiếng gió thổi qua cửa sổ, và cảm nhận rõ từng hơi thở của mình. Tôi không biết tại sao, nhưng tôi cảm thấy mình đang được an ủi một cách rất nhẹ nhàng, như nếu ai đó đang ngồi bên cạnh, nói với tôi rằng ""tôi hiểu bạn"". Đó là một loại sự yên bình không tên, nhưng lại rất thật, và tôi biết, tôi đang thật sự tận hưởng khoảnh khắc này.",0,Qwen3-8B,1
llama-3-8b-instruct-0-5dbc996bbb,"Hôm nay có một khoảng khắc rất thú vị. Tôi và những người bạn thân của tôi đi ăn ngoài ruột, ngắm cảnh ngắm phố. Thời tiết còn khá ấm, không quá lạnh và không quá nóng, vừa ý. Chúng tôi nói chuyện và cười lớn, tự nhiên thấy dễ dàng hơn là nói sự thật, chia sẻ những điều quan trọng. Không ai đè ai, không ai ép ai, chúng tôi cứ nói và cười, thoải mái.

Tôi nhớ một dịp trước, chúng tôi đi dịp họp mặt lại, có một người bạn mới qua, anh ta không có thể nói chuyện, tôi thấy rất đau. Nay, chúng tôi lại ngồi cùng nhau, nói chuyện như cũ, như thể ngày xưa. Tôi cảm thấy hạnh phúc, thấy được sự tin cậy và sự quan tâm, thấy được sự đoàn kết và sự gắn bó. Ít có một người nữa, anh ta gọi điện thoại, tôi ngạc nhiên, anh ta nói chuyện về cuộc sống, về những điều quan trọng, về những điều có thể chia sẻ. Tôi cảm thấy được lắng nghe, được hiểu và được đồng cảm. Ít có một dịp như thế, chúng tôi lại cùng nhau, lại cười và chia sẻ.",0,Llama-3-8B-Instruct,1
llama-3-8b-instruct-1-fe50c732a8,"Tôi ngồi ở ghế, nhìn ra ngoài cửa sổ, nghĩ về bệnh viện. Sau khi vừa trả lời những câu hỏi của bác sĩ, tôi cảm thấy nặng nề, buồn. Tôi không hiểu tại sao người ta lại phải hỏi đến những chi tiết như vậy, và tại sao người ta lại phải chịu đựng những đau đớn như vậy. Sau này, tôi lại nhớ lại, nhớ lại những ngày đẹp đưng khi có thể đi chơi, có thể tham gia các hoạt động, có thể sống một cuộc sống tự do. Now, tôi chỉ có thể ngồi ở đây, suy nghĩ về những điều đó.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-2-3f244c5722,"Tôi vừa mới xảy ra một khoảnh khắc thật khó khăn. Người đàn ông tôi tin tưởng lại bỏ rơi tôi, nói rằng không có thể chấp nhận cuộc sống của tôi nữa. Tôi tưởng tượng mình sẽ bị thương và đau đến tận cùng, dù đã có thể hiểu được lý do phía sau.

Thịt vào đấy, tôi không thể nào tin được. Nhiều năm đã qua, tôi đã cố gắng hết sức để giữ gìn tình cảm, và giờ lại bị người khác bỏ rơi. Tôi cảm thấy bị lừa, bị xúc phạm, và hơn cả, cảm thấy bị tổn thương sâu đệt. Chín giờ đã qua, tôi không thể nào quên được giây phút đó.",2,Llama-3-8B-Instruct,1
llama-3-8b-instruct-5-da82a182e6,"Tôi ngồi yên trong phòng một chút, vừa mới nhận được tin rằng mình được nhận một công trình mới. Não đang chạy như bắp, không tin nổi vào tai mình. Phải đọc lại đến hai ba lần mới dám chắc là thật. Nhiệm vụ dài tuần vừa được hoàn thành, và tôi lại được tin báo rằng đã được nhận một công trình mới. Tôi không thể tin vào tai mình, như thể đang nằm trong giấc mơ. Cảm xúc trong tôi bung bung, như thể được cho một đợt năng lượng mới. Ít ai ngờ, ngày nay lại có thêm một niềm tin cho tôi.",5,Llama-3-8B-Instruct,1
qwen3-8b-6-ee75617422,"Sáng nay, mình ngồi bên bàn ăn sáng cùng mẹ, lắng nghe từng lời mẹ kể về quá khứ, những điều nhỏ nhặt mà đầy cảm xúc. Mình chợt nhận ra, có lẽ chính những khoảnh khắc giản dị như thế này mới là thứ làm nên nên một gia đình.",6,Qwen3-8B,1
llama-3-8b-instruct-3-4480f86377,"Tôi thấy hồi hộp, cứ nghĩ đến ngày mai là tim lại đập nhanh. Tôi lo lắng không yên, lo lắng đến mức không thể nhắm mắt. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Bây giờ tôi đang đứng ở đỉnh núi nhỏ, vừa mới leo lên được, và cảm giác rất cao của thành công. Nhưng lại nghĩ đến tương lai, nghĩ đến những khó khăn đang chờ đằng sau, là khi tôi cảm thấy lo lắng đến tận xương tủy. Từng có lần tôi tin rằng mình sẽ vượt qua, nhưng giờ đây tôi lại lo lắng. Tôi không thể quên những giấc mơ, những hy vọng của ngày mai. Nhiệm vụ của tôi là vượt qua lo lắng, tin vào khả năng của mình, và tiếp tục theo đuổi giấc mơ.",3,Llama-3-8B-Instruct,1
llama-3-8b-instruct-2-00531fe23d,"Mấy ngày qua, tôi cảm thấy rất căng thẳng về vấn đề tài chính. Tôi tưởng như đã kiểm soát chi tiêu tốt, nhưng hóa ra lại có những khoản nhỏ nhặt đã chạy lên. Tôi đã lập budget và thậm chí có cả sổ sách để theo dõi, nhưng dường như những khoản chi tiêu không ý nghĩa đó đã lánh trốn khỏi tầm kiểm soát.

Tôi không thể hiểu vì sao tôi lại lầm lẫn đến như thế. Tôi tưởng như mình đã rèn luyện mình để quản lý tài chính tốt, nhưng dường như những yếu tố khác đã tác động đến. Tôi cảm thấy giận vì mình lại mắc sai lầm, vì mình lại không có cách giải quyết. Mình đã nghĩ đến rất nhiều cách giải quyết, nhưng không có một cách nào dứt khoát. Mình chỉ có thể ngồi yên và suy nghĩ về vấn đề này.",2,Llama-3-8B-Instruct,1
qwen3-8b-3-4df43e903e,"Hôm nay mình ngồi nhìn cái bàn ăn trong nhà, cảm giác như mình đang nhìn một con ma. Mấy hôm nay cứ thấy dè bỉu cái bàn đó, không hiểu sao mình lại cảm thấy nó nặng nề thế. Mình biết mình đang lo lắng quá, nhưng mà thật sự mình không thể nào thay đổi được gì. Gia đình mình luôn có thói quen ngồi ăn ở bàn đó, và giờ mà mình lại muốn đổi chỗ, lại như muốn phá vỡ điều gì đó. Mình sợ rằng nếu đổi chỗ, mọi thứ sẽ khác, và mình sẽ không còn cảm giác quen thuộc nữa. Mình sợ mình sẽ làm mất đi sự bình yên mà mình đã quen.",3,Qwen3-8B,1
qwen3-8b-2-2140359b54,"Mình vừa xem lại bài thi và phát hiện mình làm cả một câu hỏi sai, mà không biết mình làm sai ở đâu. Cực kỳ bực mình vì đã mất thời gian đọc kỹ đề, chia nhỏ từng bước, mà cuối cùng lại để mình phải ngồi lại làm lại từ đầu. Mình không biết tại sao mình lại để xảy như vậy, chỉ biết là mình cảm thấy rất tức và thất vọng.",2,Qwen3-8B,1
qwen3-8b-1-e44f67ed24,"Tối nay ngồi im lặng bên bàn ăn, lòng nặng trĩu vì nghĩ về chuyện mẹ nói chuyện với anh ấy như vậy. Đôi lúc không hiểu sao mình lại cảm thấy buồn đến mức muốn khóc, như thể điều gì đó đã vỡ vụn trong nhà mình.",1,Qwen3-8B,1
qwen3-8b-2-618efe96ff,"Cả ngày mình chỉ muốn im lặng mà không ai thấu. Mình cố giải thích lại chuyện cũ với bạn, nhưng họ cứ ngắt lời, chửi bậy, khiến mình bực quá, không biết nên làm sao. Mình muốn nói gì đó thật, nhưng cuối cùng cũng chẳng dám开口.",2,Qwen3-8B,1
llama-3-8b-instruct-0-0dca16dcd3,"Hôm nay đi chơi với đám bạn thân, ăn uống, trò chuyện, cười cho đến khi mặt mỏi. Được nói đủ thứ chuyện, tự nhiên thấy nhẹ cả người. Có khi nào anh ta đánh mí, có khi nào anh ta lại cười rộ, nhưng cuối cùng là chúng ta lại cười chung. Chuyện trò chuyện, chuyện trò chơi, chuyện trò ai, anh ta lại cười, anh ta lại bật, anh ta lại cười. Sợ anh ta nghĩ tôi đã quên, nhưng tôi lại cười, anh ta lại cười, chúng ta lại cười. Dùng hết sức mình để tìm kiếm điều gì đó, cuối cùng là tìm thấy niềm vui.",0,Llama-3-8B-Instruct,1
llama-3-8b-instruct-4-051749157b,"Lúc tuần lễ thứ hai của mùa thu, mặt trời lên cao làm oi ải người. Tôi đi bộ trên con đường cũ, vừa bước vừa hít khói thuốc lá của người đàn ông ngồi cạnh đường. Mùi khắm của thuốc lá chít vào mũi và làm tôi phát sinh một cảm giác ghê. Không hiểu sao người ta có thể hít những thứ độc hại như vậy.",4,Llama-3-8B-Instruct,1
qwen3-8b-4-7b43e01e6d,"Trời mưa lạnh buốt, mình vừa đi bộ về, thấy một nhóm người đang đứng ăn bánh mì trưa giữa đường, tiếng nói la hét tanh nát, mình tưởng mình đang xem phim hài. Đúng là có những lúc mình cũng muốn ăn vặt, nhưng không phải kiểu này.",4,Qwen3-8B,1
qwen3-8b-1-49b4be9341,"Sáng nay mình đã hoàn thành công việc mình đã lăn lộn cả tuần, nhưng khi nhìn lại, cảm giác trống vắng cứ òa ra, như có thứ gì đó mất đi trong thành công ấy.",1,Qwen3-8B,1
llama-3-8b-instruct-5-755a0e8361,"Tôi vừa nhận được tin báo trên mạng rằng một người đã chết, và điều đó đã giật cả mình. Tôi không tin nổi vào tai mình, phải đọc lại đến hai ba lần mới dám chắc là thật. Tuy nhiên, sau khi đọc tin báo thứ hai, tôi mới bắt đầu hiểu rằng điều này là sự thật. Tôi không thể tin nổi, cảm giác như được đánh thức từ giấc ngủ. Mọi chuyện đã thay đổi hoàn toàn.",5,Llama-3-8B-Instruct,1
qwen3-8b-5-568501af3e,"Sáng nay đang ngồi lướt Facebook thì bất ngờ thấy tin nhắn từ ngân hàng, bảo rằng tiền trong tài khoản mình bị trừ mất không rõ vì sao. Mình tưởng mình đọc nhầm, lại check lại tin nhắn một lúc, rồi lật lại lịch sử giao dịch — không, không có gì cả, toàn giao dịch bình thường. Mình ngồi im luôn, tim đập thình thịch, cứ nghĩ là mình có chuyện gì đó nghiêm trọng xảy ra. Mãi sau mới bình tĩnh lại, rồi cười ngặt nghét, vì chẳng có chuyện gì, chỉ là mình tưởng bị lừa mà thôi.",5,Qwen3-8B,1
qwen3-8b-1-d927ed3d1b,"Sáng nay, mình gặp lại người bạn cũ sau nhiều tháng không liên lạc. Chúng mình ngồi nói chuyện như xưa, nhưng khi nhắc đến quá khứ, mình cảm thấy có chút đau xót. Một vài điều chưa được giải bày, vài cảm xúc dở dang vẫn còn vương vấn trong lòng. Mình không biết nên nói gì, cũng không dám hỏi thêm. Chỉ im lặng lắng nghe, rồi lặng lẽ gác lại những điều chưa nói ra. Buổi trò chuyện kéo dài, nhưng trong mình như chìm trong một cơn mưa tuyết – lạnh lẽo, âm thầm, và đầy nỗi buồn không thể chia sẻ.",1,Qwen3-8B,1
qwen3-8b-3-afde2112e1,"Tự dưng thấy tim đập thình thịch, tưởng như có cái gì đó đang lẩn phía sau, khiến mình không dám nhìn về phía ấy. Mình sợ mình sẽ nhớ quá, sợ mình sẽ đau quá, nhưng rồi cũng phải để mặc nó xảy ra.",3,Qwen3-8B,1
llama-3-8b-instruct-3-be892c2959,"Tôi ngồi yên trong phòng, nhìn ra ngoài cửa sổ, trời đã tối, nhưng trong tôi lại cảm thấy lo lắng, sợ hãi. Mưa đã ngừng, nhưng dư vân và gió mạnh khiến tôi giật giật. Tôi nghĩ đến ngày mai, và tim lại đập nhanh. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Bởi mùa đông sắp tới, và tôi chưa chuẩn bị được đủ. Mọi thứ cứ dồn dồn, và tôi cảm thấy mình bị kẹt trong một cơn bão.",3,Llama-3-8B-Instruct,1
